greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport
2,4,3,4,1,1,3,1,57.0,35,52.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4445010749116385
5,5,5,5,1,2,2,2,53.0,36,67.0,0.0,0.0,0.0,1.0,0.0,1.0,6.601358553339157
3,3,4,5,2,2,3,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363
2,2,3,3,3,3,2,4,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032
3,5,2,2,5,4,3,5,63.0,33,89.0,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626
2,2,5,5,2,1,5,1,58.0,34,431.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885
3,3,5,5,2,1,5,2,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275
2,2,4,4,3,4,2,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552
4,3,3,3,4,4,2,4,70.0,33,21.0,0.0,0.0,0.0,1.0,0.0,1.0,5.665318240405522
2,3,4,4,2,2,4,2,50.0,37,3.0,0.0,0.0,0.0,1.0,1.0,0.0,5.553797947921642
4,4,2,2,5,5,1,5,62.0,33,127.0,0.0,0.0,0.0,1.0,0.0,1.0,6.431548706882385
3,4,4,3,3,3,3,4,62.0,33,145.0,0.0,0.0,0.0,1.0,1.0,0.0,6.611181559501808
4,3,2,2,4,4,2,4,75.0,30,20.0,1.0,0.0,0.0,0.0,1.0,0.0,5.920832927925646
3,3,3,3,2,2,2,3,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218
4,4,2,2,3,3,2,3,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905
4,2,3,3,5,5,1,5,76.0,30,52.0,0.0,0.0,0.0,1.0,0.0,1.0,6.84629902778628
3,3,2,2,4,4,2,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026
3,2,2,2,2,2,2,2,49.0,36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842
2,2,2,2,4,3,2,2,73.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885
4,4,4,4,3,3,3,3,47.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.832363730746494
4,4,4,4,5,3,2,4,56.0,36,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.424903695504449
2,2,3,3,3,3,2,4,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176
4,3,4,3,3,3,3,3,47.0,37,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.036302097976178
2,2,4,4,3,3,3,3,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491
2,2,4,4,4,4,2,4,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042
2,4,3,3,3,2,3,2,72.0,32,32.0,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476
2,2,4,3,2,2,3,2,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434
1,1,4,4,2,2,4,2,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371
4,4,2,2,4,4,2,4,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905
2,3,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112
3,5,3,3,5,5,4,2,60.0,33,24.0,0.0,0.0,0.0,1.0,0.0,1.0,7.147437946000595
2,2,2,2,3,2,2,3,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491
2,2,3,3,2,3,3,3,63.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.255635083821934
2,2,4,4,2,1,5,1,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845
5,4,3,2,4,4,1,4,66.0,34,13.0,0.0,0.0,0.0,1.0,0.0,1.0,6.421557719644014
2,4,3,3,3,4,2,4,67.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.471504040542175
4,4,2,3,4,4,1,4,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941
3,3,5,5,2,2,2,2,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363
5,3,4,4,2,2,3,2,57.0,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.6735017690097775
2,2,3,3,1,2,3,2,78.0,31,87.0,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088
1,1,5,5,3,2,4,2,48.0,38,129.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275
2,2,5,5,3,2,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606
4,4,3,3,4,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026
3,3,2,2,5,5,2,5,59.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946
4,3,3,2,3,3,3,3,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606
2,2,2,2,5,5,2,5,64.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419
4,4,2,2,4,3,2,4,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794
2,4,4,3,5,4,3,3,60.0,34,21.0,0.0,0.0,1.0,0.0,0.0,1.0,8.467772299283054
2,2,2,1,3,2,1,3,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481
4,4,3,3,3,3,3,3,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925
4,4,4,4,3,3,3,3,59.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343
2,2,5,5,2,1,5,1,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331
2,3,3,4,4,3,4,2,78.0,29,12.0,0.0,1.0,0.0,0.0,1.0,0.0,7.9723398775954255
4,4,4,4,5,5,4,2,61.0,31,3.0,0.0,0.0,0.0,1.0,0.0,1.0,8.243965904010901
3,3,2,2,4,3,2,3,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.877378947773972
2,2,2,2,3,3,3,3,67.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158
4,5,3,3,4,4,1,4,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992
2,4,3,3,4,3,3,3,63.0,34,56.0,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909
2,1,3,3,2,2,3,2,59.0,34,550.0,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967
4,4,2,2,4,4,2,4,74.0,31,18.0,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432
2,4,2,2,5,1,2,4,57.0,35,66.0,0.0,0.0,1.0,0.0,0.0,1.0,6.5185062281315655
4,4,3,3,3,3,3,3,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371
2,1,2,2,4,4,1,5,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786
3,4,3,2,1,3,3,2,53.0,36,5.0,0.0,0.0,0.0,1.0,1.0,0.0,7.1960308061464255
2,2,3,3,3,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026
3,4,2,2,3,2,2,3,66.0,33,51.0,0.0,0.0,0.0,1.0,1.0,0.0,6.6645231933023465
1,1,4,4,2,2,3,3,66.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599
2,2,3,3,3,3,2,3,54.0,37,37.0,1.0,0.0,0.0,0.0,1.0,0.0,7.307265964197793
3,3,2,2,5,4,1,5,53.0,36,50.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665
3,3,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885
4,4,2,2,4,4,2,4,65.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675
4,4,3,3,5,5,5,1,84.0,29,37.0,0.0,0.0,0.0,1.0,0.0,1.0,6.635322930322281
5,5,3,3,5,4,4,3,61.0,33,19.0,1.0,0.0,0.0,0.0,1.0,0.0,6.405669211694037
3,2,3,3,2,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243
3,3,2,2,3,3,1,3,51.0,37,536.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491
3,3,5,5,4,4,5,2,62.0,34,117.0,0.0,0.0,0.0,1.0,1.0,0.0,5.4847783279775895
2,2,4,4,2,1,4,1,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176
4,4,1,1,4,4,2,5,67.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158
1,1,5,5,1,1,5,1,51.0,36,596.0,0.0,0.0,1.0,0.0,0.0,1.0,8.376296964696806
2,2,5,5,1,1,5,1,58.0,36,57.0,0.0,0.0,1.0,0.0,0.0,1.0,6.907320976787221
1,2,3,3,1,1,4,1,69.0,33,69.0,0.0,0.0,0.0,1.0,0.0,1.0,6.8427135531954
2,4,3,2,5,5,3,4,65.0,33,70.0,0.0,0.0,0.0,1.0,1.0,0.0,7.86380829367685
2,4,2,1,4,4,3,4,69.0,31,36.0,1.0,0.0,0.0,0.0,1.0,0.0,6.634040808818202
2,2,4,4,2,2,3,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905
1,1,5,5,2,1,4,2,78.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552
3,3,2,2,4,4,2,4,81.0,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
3,3,3,2,3,3,2,3,69.0,33,53.0,0.0,0.0,0.0,1.0,0.0,1.0,7.185642330373281
3,3,2,2,4,4,2,4,66.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675
3,4,4,4,2,2,3,3,47.0,38,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.890568693022418
1,1,2,2,4,4,1,5,72.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.850203055820148
4,3,3,3,3,2,4,2,56.0,36,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.548246542864693
3,3,3,3,3,3,2,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955
3,3,2,2,4,4,2,4,75.0,31,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112
3,3,3,3,2,3,3,2,49.0,37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617
3,4,4,2,3,3,3,2,61.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,7.877211547092307
3,3,1,1,5,5,1,5,67.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665
3,3,3,3,3,3,3,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418
4,4,3,3,3,3,2,3,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581
2,3,2,2,5,4,2,4,50.0,37,111.0,0.0,0.0,1.0,0.0,0.0,1.0,7.78944199097991
3,2,3,3,3,3,3,3,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102
2,2,3,3,3,3,3,3,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701
3,3,5,5,2,2,4,1,58.0,34,431.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885
4,4,3,3,4,4,2,4,48.0,36,203.0,0.0,0.0,0.0,1.0,0.0,1.0,6.418907354867947
2,2,4,4,3,3,2,4,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109
2,2,3,3,2,2,2,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269
