greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,uv,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,Temperature,Dew Point,Humidity,Wind Speed,Pressure
2,3,3,4,3,3,3,3,63.0,34,164.0,0.0,0.0,0.0,1.0,0.0,1.0,8.261158490510125,31.11111111111111,26.11111111111111,75,10,29.7
2,2,3,3,2,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,32.77777777777778,23.88888888888889,59,6,29.73
3,2,4,4,2,2,4,2,71.0,32,41.0,0.0,0.0,1.0,0.0,0.0,1.0,7.024394139285778,28.88888888888889,25.0,79,10,29.67
1,1,4,4,2,2,4,2,54.0,36,773.0,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,30.0,25.0,74,3,29.64
3,3,3,4,3,3,3,3,62.0,33,52.0,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909,31.11111111111111,25.0,70,1,29.73
4,4,3,3,5,5,2,4,74.0,31,33.0,0.0,0.0,0.0,1.0,0.0,1.0,6.434351821996494,27.77777777777778,26.11111111111111,89,1,29.73
1,1,3,3,3,3,3,3,68.0,32,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.904028356434848,32.22222222222222,25.0,66,8,29.64
4,3,2,2,4,4,1,4,73.0,32,16.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5449346997703,27.77777777777778,25.0,84,12,29.73
5,3,3,3,4,4,1,5,72.0,32,22.0,1.0,0.0,0.0,0.0,1.0,0.0,5.6737287964780485,27.77777777777778,25.0,84,12,29.73
4,4,2,2,4,4,2,4,55.0,35,502.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,31.11111111111111,23.88888888888889,66,6,29.61
3,4,4,3,3,3,4,2,62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.4395268958817935,31.11111111111111,25.0,70,10,29.76
3,2,3,3,4,4,2,4,64.0,33,57.0,0.0,0.0,0.0,1.0,0.0,1.0,6.977876083526316,28.88888888888889,25.0,79,3,29.79
4,4,2,2,3,3,2,3,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,32.77777777777778,25.0,63,9,29.67
5,5,1,2,4,5,5,4,89.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,32.22222222222222,25.0,66,6,29.7
4,4,4,4,2,4,4,2,60.0,34,9.0,1.0,0.0,0.0,0.0,1.0,0.0,5.541012168235775,32.22222222222222,23.88888888888889,62,2,29.7
1,1,4,4,2,2,3,3,75.0,32,26.0,0.0,0.0,1.0,0.0,0.0,1.0,7.075295551494054,31.11111111111111,22.77777777777778,62,6,29.67
4,3,2,3,4,4,1,4,60.0,34,81.0,0.0,0.0,0.0,1.0,1.0,0.0,3.531102165370253,32.22222222222222,25.0,66,9,29.7
3,3,2,2,4,3,2,4,73.0,31,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,33.888888888888886,22.77777777777778,52,2,29.7
3,3,2,2,4,4,2,4,63.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.318490176635137,31.11111111111111,23.88888888888889,66,15,29.55
5,5,3,2,5,5,1,5,72.0,32,13.0,0.0,0.0,0.0,1.0,0.0,1.0,6.43104841895184,28.88888888888889,26.11111111111111,84,8,29.79
3,2,4,4,2,2,2,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,30.0,25.0,74,10,29.64
2,2,5,5,1,1,1,1,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.290502987116332,30.0,26.11111111111111,79,6,29.73
3,3,2,1,4,4,1,5,78.0,31,87.0,0.0,0.0,0.0,1.0,1.0,0.0,7.140344541456088,32.77777777777778,23.88888888888889,59,6,29.73
3,3,2,2,3,3,1,2,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,32.22222222222222,23.88888888888889,62,8,29.64
3,4,4,3,2,2,3,3,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,32.22222222222222,25.0,66,6,29.73
3,3,4,4,3,3,3,3,76.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,32.77777777777778,23.88888888888889,59,6,29.64
2,3,3,4,2,2,2,2,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,27.77777777777778,27.22222222222222,94,2,29.73
4,3,2,2,4,4,1,4,55.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.430867329589362,32.22222222222222,25.0,66,7,29.73
4,4,4,4,4,4,4,2,71.0,32,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.4847783279775895,30.0,26.11111111111111,79,1,29.73
2,2,3,3,4,4,2,4,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,30.0,26.11111111111111,79,2,29.73
5,5,3,3,3,3,3,2,60.0,34,6.0,1.0,0.0,0.0,0.0,1.0,0.0,6.862564295816318,32.77777777777778,22.77777777777778,55,5,29.67
3,3,4,4,4,4,3,3,73.0,31,23.0,0.0,0.0,0.0,1.0,0.0,1.0,8.243965904010901,27.77777777777778,26.11111111111111,89,1,29.73
2,5,3,4,4,3,2,3,64.0,32,27.0,1.0,0.0,0.0,0.0,1.0,0.0,6.083306501966323,32.77777777777778,22.77777777777778,55,5,29.67
3,3,5,5,4,4,5,2,61.0,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.844207086096187,31.11111111111111,25.0,70,10,29.67
4,5,3,3,5,5,2,4,61.0,31,3.0,0.0,0.0,0.0,1.0,0.0,1.0,6.685125628536721,27.77777777777778,26.11111111111111,89,2,29.73
3,3,3,2,3,3,2,3,59.0,35,52.0,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,32.22222222222222,25.0,66,7,29.67
2,2,3,3,2,2,3,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,32.22222222222222,23.88888888888889,62,5,29.73
2,3,3,3,3,3,3,2,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.061095896921059,27.77777777777778,26.11111111111111,89,2,29.73
3,3,2,2,3,3,2,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,32.22222222222222,23.88888888888889,62,5,29.73
2,3,3,4,2,2,3,3,52.0,36,2.0,0.0,0.0,0.0,1.0,1.0,0.0,8.295245694177432,32.22222222222222,25.0,66,8,29.7
4,4,4,3,3,3,2,2,60.0,33,5.0,1.0,0.0,0.0,0.0,1.0,0.0,7.566542343749652,32.22222222222222,22.77777777777778,59,5,29.64
3,3,2,2,5,4,1,4,75.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,30.0,26.11111111111111,79,5,29.76
3,3,2,2,4,4,2,5,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,31.11111111111111,23.88888888888889,66,6,29.61
3,2,3,3,2,2,3,3,65.0,33,28.0,0.0,0.0,0.0,1.0,0.0,1.0,7.046648632977593,28.88888888888889,23.88888888888889,74,6,29.79
1,1,4,4,2,2,4,1,73.0,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,32.22222222222222,23.88888888888889,62,7,29.67
4,5,2,2,5,5,1,5,72.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.43890178903284,27.77777777777778,26.11111111111111,89,9,29.64
2,2,4,4,3,3,3,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,32.22222222222222,25.0,66,6,29.73
4,4,3,3,3,3,3,3,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,32.77777777777778,25.0,63,9,29.67
5,5,2,2,3,3,2,3,56.0,36,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,32.77777777777778,25.0,63,9,29.67
3,4,3,2,4,4,2,4,60.0,35,16.0,1.0,0.0,0.0,0.0,1.0,0.0,8.357311959002349,32.22222222222222,23.88888888888889,62,8,29.7
3,2,3,2,4,4,1,5,73.0,31,18.0,1.0,0.0,0.0,0.0,1.0,0.0,5.5775073984159365,27.77777777777778,25.0,84,12,29.73
2,3,2,3,5,4,2,5,77.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,32.22222222222222,22.22222222222222,55,9,29.64
2,3,3,3,4,4,3,3,64.0,31,4.0,0.0,0.0,0.0,1.0,0.0,1.0,6.094508306052236,27.77777777777778,26.11111111111111,89,1,29.73
4,4,4,4,4,4,5,1,58.0,35,9.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5375973441262785,27.22222222222222,26.11111111111111,94,2,29.76
2,4,3,3,5,3,3,3,88.0,28,29.0,0.0,0.0,0.0,1.0,1.0,0.0,8.386945531057405,32.22222222222222,23.88888888888889,62,5,29.73
2,2,2,1,3,3,2,3,53.0,37,22.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277685274384991,32.22222222222222,23.88888888888889,62,8,29.7
2,2,1,1,4,4,1,1,60.0,34,664.0,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,32.22222222222222,23.88888888888889,62,8,29.64
3,3,3,3,3,3,3,3,85.0,29,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
2,3,4,4,3,3,3,2,62.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.420915291993301,31.11111111111111,23.88888888888889,66,9,29.67
3,4,4,3,2,1,4,1,64.0,33,81.0,0.0,0.0,0.0,1.0,0.0,1.0,5.547938704710828,28.88888888888889,25.0,79,3,29.79
2,3,4,5,4,3,4,2,72.0,31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.979308669739392,30.0,26.11111111111111,79,1,29.73
4,4,3,3,4,3,2,4,57.0,35,72.0,0.0,0.0,0.0,1.0,1.0,0.0,5.9607331940031925,31.11111111111111,25.0,70,1,29.73
4,4,2,2,1,1,3,1,67.0,34,122.0,0.0,0.0,0.0,1.0,0.0,1.0,5.8131264785849295,28.88888888888889,26.11111111111111,84,12,29.7
5,4,3,2,4,5,1,4,63.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.43025933135296,32.22222222222222,25.0,66,7,29.73
2,3,3,2,2,2,4,2,54.0,36,91.0,1.0,0.0,0.0,0.0,1.0,0.0,8.325296801362006,32.22222222222222,26.11111111111111,70,9,29.67
2,2,5,5,2,3,3,3,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,31.11111111111111,23.88888888888889,66,6,29.61
3,3,4,4,3,3,3,3,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,31.11111111111111,23.88888888888889,66,6,29.61
2,2,4,4,2,2,4,2,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,27.77777777777778,26.11111111111111,89,8,29.73
2,2,5,5,1,1,4,1,61.0,34,545.0,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,31.11111111111111,25.0,70,2,29.61
3,2,4,4,2,2,4,2,58.0,35,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,32.22222222222222,23.88888888888889,62,5,29.73
2,2,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,30.0,25.0,74,0,29.73
1,1,3,3,1,1,3,2,78.0,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,32.22222222222222,25.0,66,7,29.67
1,1,1,1,4,4,1,4,63.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567,32.22222222222222,23.88888888888889,62,7,29.67
5,4,2,3,5,5,1,4,61.0,33,119.0,0.0,0.0,1.0,0.0,0.0,1.0,6.927011178071866,27.77777777777778,23.88888888888889,79,8,29.64
4,2,3,4,3,3,3,3,66.0,33,67.0,0.0,0.0,0.0,1.0,0.0,1.0,6.420143797470269,28.88888888888889,26.11111111111111,84,12,29.7
2,3,5,5,1,1,5,1,52.0,36,3.0,0.0,0.0,0.0,1.0,1.0,0.0,7.634043086548852,32.22222222222222,25.0,66,8,29.7
4,4,2,2,4,4,2,4,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,30.0,25.0,74,0,29.73
2,2,5,5,2,2,4,2,79.0,31,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,27.77777777777778,27.22222222222222,94,2,29.73
4,5,3,4,2,3,3,3,60.0,33,127.0,0.0,0.0,0.0,1.0,0.0,1.0,6.436772207071013,28.88888888888889,25.0,79,2,29.7
2,2,4,5,2,2,2,2,61.0,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,32.77777777777778,23.88888888888889,59,6,29.73
2,3,2,3,3,3,2,3,73.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.078567066812101,28.88888888888889,25.0,79,8,29.79
4,4,2,2,3,3,2,3,69.0,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,32.77777777777778,25.0,63,9,29.67
2,2,4,4,2,2,2,2,55.0,36,26.0,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,28.88888888888889,27.22222222222222,89,6,29.73
1,2,3,3,4,3,3,3,59.0,35,9.0,0.0,0.0,0.0,1.0,0.0,1.0,6.87134081702138,28.88888888888889,25.0,79,5,29.73
3,3,3,3,4,4,3,3,60.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
5,5,3,4,5,4,2,4,62.0,32,42.0,0.0,0.0,0.0,1.0,0.0,1.0,6.68063880771663,28.88888888888889,25.0,79,2,29.7
3,3,5,5,2,2,2,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,28.88888888888889,26.11111111111111,84,0,29.73
3,3,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,30.0,25.0,74,0,29.73
3,3,2,2,3,3,2,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,32.22222222222222,25.0,66,7,29.67
4,4,3,3,2,2,2,2,52.0,36,99.0,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,32.77777777777778,23.88888888888889,59,2,29.67
2,2,3,3,3,3,3,3,63.0,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,30.0,26.11111111111111,79,5,29.76
2,2,4,4,2,1,4,1,59.0,35,5.0,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,30.0,25.0,74,8,29.64
4,4,3,2,3,2,2,4,62.0,33,33.0,1.0,0.0,0.0,0.0,1.0,0.0,6.550128946429611,32.77777777777778,23.88888888888889,59,5,29.7
3,3,3,2,2,2,2,2,53.0,36,257.0,1.0,0.0,0.0,0.0,1.0,0.0,7.277519521944598,32.22222222222222,22.22222222222222,55,3,29.67
4,4,2,2,5,5,1,5,63.0,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,32.22222222222222,23.88888888888889,62,7,29.67
4,4,3,3,3,3,2,3,59.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,31.11111111111111,26.11111111111111,75,2,29.73
4,4,5,4,3,2,4,1,58.0,34,33.0,0.0,0.0,0.0,1.0,0.0,1.0,5.583255666404068,27.77777777777778,26.11111111111111,89,7,29.76
2,2,5,5,1,1,5,1,58.0,34,431.0,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,31.11111111111111,25.0,70,2,29.61
4,4,3,3,4,4,2,4,62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,31.11111111111111,26.11111111111111,75,2,29.73
1,2,5,4,3,3,3,2,69.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,32.22222222222222,22.22222222222222,55,9,29.64
2,3,3,3,2,2,4,2,62.0,33,140.0,0.0,0.0,0.0,1.0,1.0,0.0,6.4322250980368265,30.0,25.0,74,9,29.7
2,1,3,2,2,2,4,2,74.0,30,15.0,0.0,0.0,0.0,1.0,1.0,0.0,5.567216151738435,30.0,25.0,74,9,29.7
2,2,1,2,2,2,2,3,87.0,28,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,28.88888888888889,26.11111111111111,84,0,29.73
1,3,3,4,2,1,5,1,71.0,32,42.0,1.0,0.0,0.0,0.0,1.0,0.0,8.477371586310811,28.88888888888889,25.0,79,10,29.7
2,2,4,4,3,3,3,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955,28.88888888888889,25.0,79,8,29.7
2,2,3,4,3,2,4,3,50.0,37,5.0,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,27.77777777777778,26.11111111111111,89,7,29.76
2,2,4,4,2,2,5,1,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,31.11111111111111,25.0,70,12,29.64
1,4,3,2,2,3,4,2,55.0,36,62.0,1.0,0.0,0.0,0.0,1.0,0.0,7.079359839377411,32.77777777777778,25.0,63,10,29.67
3,3,2,2,3,3,3,3,62.0,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.832851160988513,32.22222222222222,23.88888888888889,62,7,29.67
4,5,2,2,3,3,3,3,67.0,31,26.0,1.0,0.0,0.0,0.0,1.0,0.0,7.065126121512171,32.22222222222222,22.77777777777778,59,5,29.64
1,4,3,4,5,5,5,1,60.0,34,12.0,0.0,0.0,0.0,1.0,0.0,1.0,6.899686739133163,26.11111111111111,26.11111111111111,100,3,29.76
3,5,3,2,2,2,2,2,49.0,37,44.0,1.0,0.0,0.0,0.0,1.0,0.0,5.977214379011475,32.77777777777778,22.77777777777778,55,5,29.67
1,1,4,4,2,2,3,3,73.0,31,16.0,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,30.0,26.11111111111111,79,5,29.76
3,3,3,3,3,2,2,3,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,27.77777777777778,26.11111111111111,89,8,29.73
1,5,5,5,2,2,2,2,62.0,32,38.0,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,27.77777777777778,26.11111111111111,89,5,29.73
5,4,3,4,5,3,2,3,69.0,31,24.0,1.0,0.0,0.0,0.0,1.0,0.0,6.616800157699733,32.77777777777778,23.88888888888889,59,3,29.7
5,2,4,4,2,2,4,1,64.0,34,6.0,0.0,0.0,1.0,0.0,0.0,1.0,5.674495483670974,30.0,25.0,74,9,29.67
1,2,5,3,2,1,1,2,88.0,28,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,28.88888888888889,26.11111111111111,84,0,29.73
3,3,3,3,3,3,3,3,59.0,33,21.0,1.0,0.0,0.0,0.0,1.0,0.0,7.034261613851799,32.22222222222222,23.88888888888889,62,2,29.7
2,3,2,2,2,2,2,2,49.0,37,68.0,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,27.77777777777778,26.11111111111111,89,8,29.73
2,4,3,3,4,4,2,4,62.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.054051317956972,28.88888888888889,26.11111111111111,84,12,29.64
3,3,2,2,3,3,1,4,76.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.645113135417142,32.77777777777778,23.88888888888889,59,6,29.64
2,2,3,3,1,1,4,2,79.0,31,6.0,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,32.77777777777778,23.88888888888889,59,6,29.73
3,3,3,5,1,2,2,3,61.0,34,26.0,0.0,0.0,0.0,1.0,0.0,1.0,8.222342445146879,27.77777777777778,25.0,84,2,29.7
3,2,3,2,3,3,2,3,52.0,36,35.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5346855535682655,28.88888888888889,25.0,79,3,29.79
2,2,4,4,2,2,4,3,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,31.11111111111111,23.88888888888889,66,6,29.61
1,2,2,4,2,1,4,1,56.0,36,65.0,1.0,0.0,0.0,0.0,1.0,0.0,6.8256854959267015,32.22222222222222,26.11111111111111,70,9,29.67
3,3,3,3,3,3,3,3,86.0,29,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,32.22222222222222,25.0,66,6,29.7
2,2,4,4,2,2,2,2,59.0,35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,32.22222222222222,25.0,66,7,29.67
2,2,3,3,4,4,2,4,64.0,34,5.0,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,30.0,26.11111111111111,79,2,29.73
3,3,4,4,4,4,4,2,56.0,36,83.0,0.0,0.0,1.0,0.0,0.0,1.0,5.535994541068456,28.88888888888889,26.11111111111111,84,3,29.67
5,5,4,2,5,5,4,4,65.0,32,15.0,1.0,0.0,0.0,0.0,1.0,0.0,6.69018827101503,32.77777777777778,22.77777777777778,55,5,29.67
3,3,2,2,3,3,4,2,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
3,4,3,3,2,4,3,3,89.0,28,35.0,0.0,0.0,0.0,1.0,1.0,0.0,8.357332300666776,32.22222222222222,23.88888888888889,62,5,29.73
3,3,2,2,3,3,2,3,49.0,37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,27.77777777777778,26.11111111111111,89,8,29.73
3,3,5,3,3,4,2,4,65.0,33,70.0,0.0,0.0,0.0,1.0,1.0,0.0,7.86380829367685,31.11111111111111,25.0,70,2,29.76
3,3,3,3,4,3,2,3,73.0,32,8.0,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472,32.77777777777778,23.88888888888889,59,6,29.73
2,2,3,3,3,3,3,3,63.0,34,39.0,0.0,0.0,0.0,1.0,0.0,1.0,7.380290983105155,30.0,26.11111111111111,79,6,29.7
3,3,2,2,4,4,2,4,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,30.0,25.0,74,0,29.73
3,4,4,4,2,4,3,3,50.0,36,28.0,0.0,0.0,0.0,1.0,1.0,0.0,6.768781577052032,32.22222222222222,23.88888888888889,62,5,29.73
4,5,2,2,3,4,3,4,73.0,31,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909,31.11111111111111,25.0,70,1,29.73
4,4,3,3,3,3,3,3,70.0,31,24.0,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,28.88888888888889,25.0,79,7,29.7
2,2,5,5,2,1,5,1,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,31.11111111111111,25.0,70,8,29.67
4,3,2,2,4,4,2,4,61.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.756834267034532,31.11111111111111,23.88888888888889,66,9,29.61
2,2,3,3,2,3,3,2,59.0,35,71.0,1.0,0.0,0.0,0.0,1.0,0.0,6.861341509531933,32.22222222222222,25.0,66,9,29.64
3,3,1,1,5,5,1,4,63.0,34,614.0,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,31.11111111111111,23.88888888888889,66,6,29.61
1,1,2,3,2,1,5,1,73.0,32,8.0,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472,32.77777777777778,23.88888888888889,59,6,29.73
3,3,3,3,3,3,2,3,49.0,37,68.0,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,27.77777777777778,23.88888888888889,79,1,29.7
4,5,2,2,5,5,1,5,64.0,34,21.0,0.0,0.0,0.0,1.0,0.0,1.0,6.379525166747307,31.11111111111111,25.0,70,10,29.76
5,5,3,3,5,5,2,4,67.0,33,63.0,0.0,0.0,0.0,1.0,0.0,1.0,6.427759210156733,28.88888888888889,25.0,79,3,29.79
2,3,3,3,5,5,4,2,83.0,29,40.0,0.0,0.0,0.0,1.0,0.0,1.0,5.795815018631744,27.22222222222222,26.11111111111111,94,2,29.76
3,4,3,3,1,2,4,2,61.0,34,2.0,0.0,0.0,0.0,1.0,1.0,0.0,6.437574475263963,32.77777777777778,23.88888888888889,59,7,29.7
3,3,4,4,2,3,2,3,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,31.11111111111111,25.0,70,12,29.64
1,2,4,4,3,3,3,3,67.0,31,33.0,0.0,0.0,1.0,0.0,0.0,1.0,7.216015740720791,28.88888888888889,25.0,79,3,29.61
4,4,4,3,3,2,3,3,48.0,37,41.0,1.0,0.0,0.0,0.0,1.0,0.0,6.392872113689455,32.77777777777778,23.88888888888889,59,5,29.7
3,5,3,3,5,5,3,5,63.0,33,89.0,0.0,0.0,0.0,1.0,1.0,0.0,5.99450618775817,31.11111111111111,25.0,70,2,29.76
2,1,5,5,1,1,5,2,79.0,31,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,31.11111111111111,25.0,70,12,29.64
3,3,2,2,3,3,2,4,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.571181973186025,30.0,25.0,74,0,29.73
4,4,3,3,4,3,1,3,68.0,33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,32.22222222222222,25.0,66,6,29.73
1,1,4,4,2,2,4,2,70.0,31,21.0,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,28.88888888888889,25.0,79,8,29.7
4,5,3,2,4,4,3,4,60.0,34,32.0,1.0,0.0,0.0,0.0,1.0,0.0,6.4580558280890585,32.77777777777778,22.77777777777778,55,5,29.67
1,1,3,3,2,2,2,2,56.0,35,601.0,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198,32.22222222222222,23.88888888888889,62,6,29.67
3,3,3,3,3,3,3,3,56.0,36,59.0,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,32.22222222222222,25.0,66,8,29.64
2,2,5,5,2,2,4,2,67.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,30.0,25.0,74,10,29.64
1,2,4,4,1,1,4,1,72.0,31,32.0,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,32.77777777777778,23.88888888888889,59,7,29.7
2,4,3,3,4,4,3,1,82.0,29,89.0,0.0,0.0,0.0,1.0,0.0,1.0,6.025811157110912,27.22222222222222,26.11111111111111,94,2,29.76
4,3,3,3,3,2,3,2,68.0,34,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.542181396166548,28.88888888888889,26.11111111111111,84,3,29.67
2,2,3,4,2,2,3,3,63.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904,28.88888888888889,27.22222222222222,89,6,29.73
3,1,3,2,4,4,2,3,73.0,32,7.0,0.0,0.0,1.0,0.0,0.0,1.0,6.6701651040019225,32.22222222222222,25.0,66,14,29.55
2,3,2,3,4,3,3,3,61.0,33,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.760328608720018,27.77777777777778,22.77777777777778,74,10,29.67
2,3,3,3,3,2,3,2,78.0,30,3.0,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,33.888888888888886,25.0,59,6,29.7
2,3,3,3,3,3,2,3,69.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955,28.88888888888889,25.0,79,8,29.7
1,1,3,3,3,3,2,3,68.0,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,31.11111111111111,22.77777777777778,62,6,29.67
