greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast
4,4,2,2,4,4,1,4,72.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.850203055820148,6,4,1,69.39063004728655
2,3,4,4,4,2,3,3,46.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,10,3,1,55.28801882323627
2,3,5,5,3,3,4,1,63.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.903300134352193,17,10,0,65.98334990777501
4,4,1,2,4,4,2,4,85.0,28,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,4,8,1,91.71756750911638
3,3,1,1,5,5,1,5,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,1,0,2,64.43174352426303
3,3,3,2,3,1,3,3,75.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.661086016334361,0,0,0,87.18871323604465
3,3,2,3,3,3,3,3,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,10,5,0,71.32113468733839
3,4,3,4,5,5,5,2,85.0,28,0.0,0.0,0.0,1.0,0.0,1.0,6.646590460890902,5,6,0,75.74872115414647
4,3,4,3,4,2,3,2,66.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.421541393131776,6,5,3,64.89812987240265
2,2,2,2,4,4,2,4,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.994570343494448,3,4,2,72.3244359524253
4,4,3,3,4,4,1,5,72.0,32,1.0,0.0,0.0,0.0,1.0,0.0,6.849483111253417,1,0,0,82.82802429461054
3,3,2,2,3,3,2,3,79.0,31,0.0,0.0,0.0,1.0,1.0,0.0,5.643426733089695,8,6,2,60.18633756585542
5,5,4,3,5,3,3,5,69.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.833326727705573,1,1,5,72.4036701795791
5,5,2,1,5,4,2,2,68.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.368062110552603,2,1,4,64.05615809128203
2,2,3,3,2,2,2,2,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665,4,5,4,50.38826304166854
4,4,3,3,2,2,3,2,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,5,3,1,69.43248739610407
2,2,4,4,2,2,4,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,14,1,0,82.04677722157034
5,5,2,2,5,5,1,3,89.0,28,1.0,0.0,0.0,0.0,1.0,0.0,6.9703951948305125,2,2,2,55.353161749099776
2,3,1,1,1,1,4,1,66.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.2853179663020375,0,0,0,67.43161081912264
1,1,1,1,4,4,4,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,2,1,1,74.04974704681419
3,4,2,2,4,3,2,4,81.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.110731056021344,5,4,1,74.0544747525465
2,4,3,4,1,1,3,1,57.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.4445010749116385,0,0,0,61.54653631782297
5,5,5,5,1,2,2,2,53.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.601358553339157,10,3,2,71.91338697877572
3,3,4,5,2,2,3,2,87.0,28,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,7,6,0,55.078545136233494
2,2,3,3,3,3,2,4,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032,7,5,1,60.893414320657655
3,5,2,2,5,4,3,5,63.0,33,0.0,0.0,0.0,1.0,1.0,0.0,8.350189773268626,1,1,1,65.09382896051854
2,2,5,5,2,1,5,1,58.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,10,5,4,78.07269791372474
3,3,5,5,2,1,5,2,48.0,38,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,8,4,1,70.73595263223605
2,2,4,4,3,4,2,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552,14,9,1,62.21997242659649
4,3,3,3,4,4,2,4,70.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.665318240405522,0,0,0,62.050306444689205
2,3,4,4,2,2,4,2,50.0,37,0.0,0.0,0.0,1.0,1.0,0.0,5.553797947921642,7,4,3,66.68181499178917
4,4,2,2,5,5,1,5,62.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.431548706882385,0,0,0,93.21639385228417
3,4,4,3,3,3,3,4,62.0,33,0.0,0.0,0.0,1.0,1.0,0.0,6.611181559501808,1,1,2,72.84380008763513
4,3,2,2,4,4,2,4,75.0,30,1.0,0.0,0.0,0.0,1.0,0.0,5.920832927925646,1,0,0,55.42839076379008
3,3,3,3,2,2,2,3,58.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.772755084451218,6,5,3,71.00088459716045
4,4,2,2,3,3,2,3,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,4,3,2,65.44221563449629
4,2,3,3,5,5,1,5,76.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.84629902778628,0,0,0,63.425169734685895
3,3,2,2,4,4,2,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,2,1,4,72.36570997493007
3,2,2,2,2,2,2,2,49.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.367955301819842,3,4,3,67.38962681840684
2,2,2,2,4,3,2,2,73.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,7,4,3,63.72168115409663
4,4,4,4,3,3,3,3,47.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.832363730746494,3,4,2,75.70915604499133
4,4,4,4,5,3,2,4,56.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.424903695504449,11,14,1,64.74206611455536
2,2,3,3,3,3,2,4,59.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,6,10,0,47.444239463193114
4,3,4,3,3,3,3,3,47.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.036302097976178,3,2,3,72.01653571718334
2,2,4,4,3,3,3,3,64.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.456066599913491,9,2,3,67.70097154884981
2,2,4,4,4,4,2,4,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,7.048320595099042,6,5,0,66.79483544653448
2,4,3,3,3,2,3,2,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.589318277498476,8,5,1,70.51485237224067
2,2,4,3,2,2,3,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,8,4,2,59.4534550292504
1,1,4,4,2,2,4,2,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,10,7,1,59.76328468109439
4,4,2,2,4,4,2,4,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,2,1,5,72.26218090920477
2,3,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,15,10,0,67.12506791510056
3,5,3,3,5,5,4,2,60.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.147437946000595,6,5,3,71.15746463976684
2,2,2,2,3,2,2,3,51.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,9,5,1,70.44292706230709
2,2,3,3,2,3,3,3,63.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.255635083821934,13,10,1,55.75928756791088
2,2,4,4,2,1,5,1,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,11,4,2,66.36862909524156
5,4,3,2,4,4,1,4,66.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.421557719644014,0,0,0,68.63168474303735
2,4,3,3,3,4,2,4,67.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.471504040542175,0,0,0,61.06622007517243
4,4,2,3,4,4,1,4,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,3,4,3,60.55202580603654
3,3,5,5,2,2,2,2,87.0,28,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,10,4,1,66.07383128756894
5,3,4,4,2,2,3,2,57.0,35,0.0,0.0,0.0,1.0,0.0,1.0,5.6735017690097775,0,0,0,59.297778526463205
2,2,3,3,1,2,3,2,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,7,4,1,53.877634848216374
1,1,5,5,3,2,4,2,48.0,38,0.0,0.0,1.0,0.0,0.0,1.0,6.6221570848867275,8,9,2,60.63447489682121
2,2,5,5,3,2,3,3,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,12,8,1,68.30889879998615
4,4,3,3,4,3,3,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,7,7,4,75.75242224425921
3,3,2,2,5,5,2,5,59.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946,1,2,3,66.59743731443186
4,3,3,2,3,3,3,3,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,5,5,0,57.449798459964114
2,2,2,2,5,5,2,5,64.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,8,2,1,66.01174960439936
4,4,2,2,4,3,2,4,56.0,36,1.0,0.0,0.0,0.0,1.0,0.0,8.277394635834794,9,3,1,71.71868726365071
2,4,4,3,5,4,3,3,60.0,34,0.0,0.0,1.0,0.0,0.0,1.0,8.467772299283054,13,11,1,74.07551097713466
2,2,2,1,3,2,1,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426119487345481,3,2,3,56.2912012705473
4,4,3,3,3,3,3,3,56.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.420552224741925,2,2,3,67.06684922665728
4,4,4,4,3,3,3,3,59.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343,11,11,0,81.08406212320122
2,2,5,5,2,1,5,1,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,13,5,0,72.02255623445541
2,3,3,4,4,3,4,2,78.0,29,0.0,1.0,0.0,0.0,1.0,0.0,7.9723398775954255,6,5,2,72.68404049674369
4,4,4,4,5,5,4,2,61.0,31,0.0,0.0,0.0,1.0,0.0,1.0,8.243965904010901,7,4,0,62.71032601973093
3,3,2,2,4,3,2,3,60.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.877378947773972,3,5,2,59.44290869972465
2,2,2,2,3,3,3,3,67.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,5,5,1,54.294379999187534
4,5,3,3,4,4,1,4,79.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.942705489534992,6,8,3,78.46580822562458
2,4,3,3,4,3,3,3,63.0,34,0.0,0.0,0.0,1.0,1.0,0.0,5.609591253256909,5,6,2,63.68957937089057
2,1,3,3,2,2,3,2,59.0,34,1.0,0.0,0.0,0.0,1.0,0.0,5.551669302940967,5,2,0,71.38439904938329
4,4,2,2,4,4,2,4,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,6,5,2,79.28588658643139
2,4,2,2,5,1,2,4,57.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.5185062281315655,0,0,0,78.0365298252017
4,4,3,3,3,3,3,3,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,11,9,7,65.46457670258016
2,1,2,2,4,4,1,5,55.0,36,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,3,2,1,53.426782892936146
3,4,3,2,1,3,3,2,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,7.1960308061464255,2,1,2,57.548035550377186
2,2,3,3,3,3,3,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.67208616339026,6,10,1,59.75161342035949
3,4,2,2,3,2,2,3,66.0,33,0.0,0.0,0.0,1.0,1.0,0.0,6.6645231933023465,0,0,0,62.320099482613955
1,1,4,4,2,2,3,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,6,3,5,70.16761730046096
2,2,3,3,3,3,2,3,54.0,37,1.0,0.0,0.0,0.0,1.0,0.0,7.307265964197793,0,0,0,77.37586166840012
3,3,2,2,5,4,1,5,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665,1,1,4,60.633833308833076
3,3,3,3,3,3,2,3,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.4156238185669885,15,2,2,72.62710257036676
4,4,2,2,4,4,2,4,65.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675,1,5,3,67.66427395290357
4,4,3,3,5,5,5,1,84.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.635322930322281,2,1,2,66.39232961717629
5,5,3,3,5,4,4,3,61.0,33,1.0,0.0,0.0,0.0,1.0,0.0,6.405669211694037,3,5,4,52.546785054078654
3,2,3,3,2,2,2,2,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,6,4,3,60.138046396969116
3,3,2,2,3,3,1,3,51.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.426916396226491,5,6,6,58.46628803536324
3,3,5,5,4,4,5,2,62.0,34,0.0,0.0,0.0,1.0,1.0,0.0,5.4847783279775895,9,13,2,71.65111788540064
2,2,4,4,2,1,4,1,59.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,6,8,1,46.861879965070045
4,4,1,1,4,4,2,5,67.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,1,1,0,59.47675419675047
1,1,5,5,1,1,5,1,51.0,36,0.0,0.0,1.0,0.0,0.0,1.0,8.376296964696806,4,2,2,56.74159535857474
2,2,5,5,1,1,5,1,58.0,36,0.0,0.0,1.0,0.0,0.0,1.0,6.907320976787221,3,3,1,54.94921158839393
1,2,3,3,1,1,4,1,69.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.8427135531954,1,0,0,52.14979908041087
2,4,3,2,5,5,3,4,65.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.86380829367685,2,3,1,63.178882146198674
2,4,2,1,4,4,3,4,69.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.634040808818202,0,0,0,75.46493055398078
2,2,4,4,2,2,3,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,9,14,1,51.840120572718824
1,1,5,5,2,1,4,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552,15,10,1,65.78818085484795
3,3,2,2,4,4,2,4,81.0,29,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,5,4,1,65.4367621985968
3,3,3,2,3,3,2,3,69.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.185642330373281,0,0,0,75.27091581604743
3,3,2,2,4,4,2,4,66.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.4227550540211675,10,4,3,68.63633432818179
3,4,4,4,2,2,3,3,47.0,38,0.0,0.0,0.0,1.0,1.0,0.0,5.890568693022418,7,9,0,71.43650896089538
1,1,2,2,4,4,1,5,72.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.850203055820148,6,1,0,70.28049855529338
4,3,3,3,3,2,4,2,56.0,36,0.0,0.0,1.0,0.0,0.0,1.0,5.548246542864693,4,0,0,60.37882200434213
3,3,3,3,3,3,2,3,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955,9,3,1,60.295872656584606
3,3,2,2,4,4,2,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,5,2,1,72.00181518728901
3,3,3,3,2,3,3,2,49.0,37,0.0,0.0,0.0,1.0,1.0,0.0,6.84334062123617,1,1,0,67.9329810003201
3,4,4,2,3,3,3,2,61.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.877211547092307,7,5,1,67.17457121459512
3,3,1,1,5,5,1,5,67.0,32,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665,2,1,0,53.558061439452885
3,3,3,3,3,3,3,3,85.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.814369445451418,6,3,1,66.37829431217368
4,4,3,3,3,3,2,3,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.441126558530581,3,3,1,75.54175771594194
2,3,2,2,5,4,2,4,50.0,37,0.0,0.0,1.0,0.0,0.0,1.0,7.78944199097991,6,3,4,74.91576684625697
3,2,3,3,3,3,3,3,86.0,29,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,3,3,3,69.25912258374844
2,2,3,3,3,3,3,3,70.0,31,0.0,0.0,0.0,1.0,0.0,1.0,7.044258644803701,10,6,1,67.42234139639405
3,3,5,5,2,2,4,1,58.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,10,2,0,79.24676599042914
4,4,3,3,4,4,2,4,48.0,36,0.0,0.0,0.0,1.0,0.0,1.0,6.418907354867947,0,0,3,68.31321067914661
2,2,4,4,3,3,2,4,60.0,35,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,7,3,1,70.83377813876409
2,2,3,3,2,2,2,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,8,9,2,70.38896831708918
